device_id,pollution,timestamp,lat,lon
28C2DDDD441E,7,2016-12-17T09:25:00Z,25.155,121.503
28C2DDDD4414,15,2016-12-17T09:25:00Z,25.04,121.619
28C2DDDD4413,19,2016-12-17T09:25:00Z,25.063,121.526
28C2DDDD4408,34,2016-12-16T11:25:00Z,25.059,121.551
28C2DDDD43FD,14,2016-12-17T09:25:00Z,25.053,121.593
28C2DDDD43FC,8,2016-12-17T09:25:00Z,25.031,121.563
28C2DDDD4394,9,2016-12-17T09:25:00Z,25.047,121.57
28C2DDDD4380,29,2016-12-13T18:45:00Z,25.103,121.535
28C2DDDD437D,35,2016-12-10T16:50:00Z,25.037,121.535
28C2DDDD437C,38,2016-12-01T11:30:01Z,25.073,121.601
28C2DDDD4378,9,2016-12-17T09:25:00Z,25.056,121.562
28C2DDDD4377,11,2016-12-17T09:25:00Z,25.033,121.492
28C2DDDD4373,10,2016-12-17T09:25:00Z,25.128,121.576
28C2DDDD4371,24,2016-12-16T09:10:00Z,25.061,121.512
28C2DDDD436F,13,2016-12-17T09:25:00Z,25.023,121.498
28C2DDDD436E,13,2016-12-17T09:25:00Z,25.022,121.522
28C2DDDD436C,10,2016-12-17T03:50:00Z,25.036,121.496
28C2DDDD4367,47,2016-12-16T18:00:00Z,25.056,121.609
28C2DDDD4363,13,2016-12-17T09:25:00Z,25.05,121.443
28C2DDDD4360,11,2016-12-17T09:25:00Z,25.08,121.522
28C2DDDD435C,17,2016-12-17T09:25:00Z,1.324,103.951
28C2DDDD435A,26,2016-12-16T13:15:00Z,24.999,121.559
28C2DDDD4357,38,2016-12-16T07:10:00Z,24.987,121.55
28C2DDDD4354,37,2016-12-16T16:15:00Z,24.99,121.569
28C2DDDD4353,12,2016-12-17T09:25:00Z,25.053,121.513
28C2DDDD434F,18,2016-12-17T09:25:00Z,25.045,121.541
28C2DDDD434D,14,2016-12-17T09:25:00Z,25.067,121.611
28C2DDDD4346,12,2016-12-17T09:25:00Z,25.025,121.514
28C2DDDD4344,11,2016-12-17T09:25:00Z,25.086,121.518
28C2DDDD4343,45,2016-12-17T09:25:00Z,23.482,120.462
28C2DDDD4342,16,2016-12-17T09:25:00Z,25.028,121.556
28C2DDDD433C,36,2016-12-16T04:35:00Z,25.094,121.545
28C2DDDD4338,8,2016-12-17T09:25:00Z,25.149,121.524
28C2DDDD4333,15,2016-12-17T09:25:00Z,25.008,121.516
28C2DDDD4332,13,2016-12-17T09:25:00Z,25.062,121.451
28C2DDDD4331,16,2016-12-02T03:55:01Z,0.373,6.716
28C2DDDD432A,3,2016-12-17T09:25:00Z,35.174,128.558
28C2DDDD4321,11,2016-12-17T09:25:00Z,25.071,121.629
28C2DDDD431C,47,2016-12-17T09:25:00Z,37.46,126.948
28C2DDDD4305,12,2016-12-17T09:25:00Z,25.063,121.541
28C2DDDD42F7,9,2016-12-17T09:25:00Z,24.998,121.539
28C2DDDD42C7,26,2016-12-17T09:25:00Z,24.983,121.534
28C2DDDD4246,13,2016-12-17T09:25:00Z,25.126,121.507
28C2DDDD4244,9,2016-12-17T09:25:00Z,25.12,121.528
28C2DDDD4242,26,2016-12-14T23:35:00Z,25.105,121.531
28C2DDDD4240,27,2016-12-16T12:15:00Z,25.062,121.451
28C2DDDD423C,26,2016-12-16T11:35:00Z,24.99,121.576
28C2DDDD423A,5,2016-12-08T21:35:00Z,25.026,121.498
28C2DDDD4239,12,2016-12-17T09:25:00Z,25.134,121.496
28C2DDDD4237,31,2016-12-17T09:25:00Z,34.891,128.69
28C2DDDD4233,12,2016-12-17T09:25:00Z,25.04,121.52
28C2DDDD4229,34,2016-12-16T08:05:00Z,25.115,121.512
28C2DDDD41FA,13,2016-12-17T09:25:00Z,25.056,121.552
28C2DDDD41ED,35,2016-12-16T11:55:00Z,25.059,121.567
28C2DDDD41EB,13,2016-12-17T09:25:00Z,25.119,121.505
28C2DDDD41C7,39,2016-12-17T09:25:00Z,23.464,120.251
28C2DDDD41B2,11,2016-12-17T09:25:00Z,25.073,121.536
28C2DDDD41A0,23,2016-12-02T09:10:00Z,25.062,121.451
28C2DDDD415F,31,2016-12-17T09:25:00Z,22.996,120.222
28C2DDDD415E,19,2016-11-29T15:05:01Z,25.169,121.538
28C2DDDD415C,22,2016-12-17T09:25:00Z,23.741,120.755
28C2DDDD4154,13,2016-12-17T09:25:00Z,1.37,103.949
28C2DDDD4149,13,2016-12-17T09:25:00Z,25.069,121.615
28C2DDDD4140,27,2016-12-14T15:45:00Z,1.306,103.92
28C2DDDD40FD,16,2016-12-17T09:25:00Z,25.039,121.621
28C2DDDD40F0,34,2016-12-17T09:25:00Z,25.062,121.451
28C2DDDD40E8,20,2016-12-17T09:25:00Z,25.053,121.513
28C2DDDD40E0,28,2016-12-17T09:25:00Z,1.28,103.817
28C2DDDD40CB,27,2016-11-30T03:10:00Z,25.08,121.595
28C2DDDD4023,11,2016-12-17T09:25:00Z,25.112,121.528
28C2DDDD400A,15,2016-12-17T09:25:00Z,25.049,121.548
28C2DDDD4003,10,2016-12-17T09:25:00Z,25.08,121.58
28C2DDDD3FFA,13,2016-12-17T09:25:00Z,25.039,121.621
28C2DDDD3FE7,3,2016-12-17T09:25:00Z,35.706,139.903
